PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35270339","Quality of Life among Next of Kin of Frail Older People in Nursing Homes: An Interview Study after an Educational Intervention concerning Palliative Care","Ahlström G, Rosén H, Persson EI.","Int J Environ Res Public Health. 2022 Feb 24;19(5):2648. doi: 10.3390/ijerph19052648.","Ahlström G","Int J Environ Res Public Health","2022","2022/03/10","PMC8909579","","10.3390/ijerph19052648"
"35269583","New Insights into the Interaction of Class II Dihydroorotate Dehydrogenases with Ubiquinone in Lipid Bilayers as a Function of Lipid Composition","Orozco Rodriguez JM, Wacklin-Knecht HP, Clifton LA, Bogojevic O, Leung A, Fragneto G, Knecht W.","Int J Mol Sci. 2022 Feb 23;23(5):2437. doi: 10.3390/ijms23052437.","Orozco Rodriguez JM","Int J Mol Sci","2022","2022/03/10","PMC8910288","","10.3390/ijms23052437"
"35269517","Isolation and Crystallization of the D156C Form of Optogenetic ChR2","Zhang L, Wang K, Ning S, Pedersen PA, Duelli AS, Gourdon PE.","Cells. 2022 Mar 5;11(5):895. doi: 10.3390/cells11050895.","Zhang L","Cells","2022","2022/03/10","PMC8909857","","10.3390/cells11050895"
"35268292","Supra- and Infra-Renal Aortic Neck Diameter Increase after Endovascular Repair of a Ruptured Abdominal Aortic Aneurysm","van der Riet C, Schuurmann RCL, Karelis A, Suludere MA, van Harten MJ, Sonesson B, Dias NV, de Vries JPM, Dijkstra ML.","J Clin Med. 2022 Feb 23;11(5):1203. doi: 10.3390/jcm11051203.","van der Riet C","J Clin Med","2022","2022/03/10","PMC8910909","","10.3390/jcm11051203"
"35267913","Effects of Whole Brown Bean and Its Isolated Fiber Fraction on Plasma Lipid Profile, Atherosclerosis, Gut Microbiota, and Microbiota-Dependent Metabolites in Apoe(-/-) Mice","Liu J, Hefni ME, Witthöft CM, Bergström M, Burleigh S, Nyman M, Hållenius F.","Nutrients. 2022 Feb 22;14(5):937. doi: 10.3390/nu14050937.","Liu J","Nutrients","2022","2022/03/10","PMC8912725","","10.3390/nu14050937"
"35267617","Circulating Levels of the Cardiovascular Biomarkers ST2 and Adrenomedullin Predict Outcome within a Randomized Phase III Lung Cancer Trial (RASTEN)","Gezelius E, Bendahl PO, Gallo W, de Oliveira KG, Ek L, Bergman B, Sundberg J, Melander O, Belting M.","Cancers (Basel). 2022 Mar 3;14(5):1307. doi: 10.3390/cancers14051307.","Gezelius E","Cancers (Basel)","2022","2022/03/10","PMC8909619","","10.3390/cancers14051307"
"35265825","Bone mineral: A trojan horse for bone cancers. Efficient mitochondria targeted delivery and tumor eradication with nano hydroxyapatite containing doxorubicin","Liu Y, Nadeem A, Sebastian S, Olsson MA, Wai SN, Styring E, Engellau J, Isaksson H, Tägil M, Lidgren L, Raina DB.","Mater Today Bio. 2022 Feb 26;14:100227. doi: 10.1016/j.mtbio.2022.100227. eCollection 2022 Mar.","Liu Y","Mater Today Bio","2022","2022/03/10","PMC8898975","","10.1016/j.mtbio.2022.100227"
"35265689","Physical Inactivity Is Associated With Post-discharge Mortality and Re-hospitalization Risk Among Swedish Heart Failure Patients-The HARVEST-Malmö Study","Zaghi A, Holm H, Korduner J, Dieden A, Molvin J, Bachus E, Jujic A, Magnusson M.","Front Cardiovasc Med. 2022 Feb 21;9:843029. doi: 10.3389/fcvm.2022.843029. eCollection 2022.","Zaghi A","Front Cardiovasc Med","2022","2022/03/10","PMC8899472","","10.3389/fcvm.2022.843029"
"35265587","Platinum Nanocatalysts Supported on Defective Hollow Carbon Spheres: Oxygen Reduction Reaction Durability Studies","Mashindi V, Mente P, Phaahlamohlaka TN, Mpofu N, Makgae OA, Moreno BD, Barrett DH, Forbes RP, Levecque PB, Ozoemena KI, Coville NJ.","Front Chem. 2022 Feb 21;10:839867. doi: 10.3389/fchem.2022.839867. eCollection 2022.","Mashindi V","Front Chem","2022","2022/03/10","PMC8899172","","10.3389/fchem.2022.839867"
"35263363","Common physiologic and proteomic biomarkers in pulmonary and coronary artery disease","Casselbrant A, Fedorowski A, Frantz S, Engström G, Wollmer P, Hamrefors V.","PLoS One. 2022 Mar 9;17(3):e0264376. doi: 10.1371/journal.pone.0264376. eCollection 2022.","Casselbrant A","PLoS One","2022","2022/03/09","PMC8906634","","10.1371/journal.pone.0264376"
"35261990","Impact of the first wave of the COVID-19 pandemic on healthcare use in osteoarthritis: A population register-based study in Sweden","Kiadaliri A, Magnusson K, Turkiewicz A, Dell'Isola A, Runhaar J, Bierma-Zeinstra S, Englund M.","Osteoarthr Cartil Open. 2022 Jun;4(2):100252. doi: 10.1016/j.ocarto.2022.100252. Epub 2022 Mar 4.","Kiadaliri A","Osteoarthr Cartil Open","2022","2022/03/09","PMC8894697","","10.1016/j.ocarto.2022.100252"
"35260745","Exposome-wide ranking of modifiable risk factors for cardiometabolic disease traits","Poveda A, Pomares-Millan H, Chen Y, Kurbasic A, Patel CJ, Renström F, Hallmans G, Johansson I, Franks PW.","Sci Rep. 2022 Mar 8;12(1):4088. doi: 10.1038/s41598-022-08050-1.","Poveda A","Sci Rep","2022","2022/03/09","PMC8904494","","10.1038/s41598-022-08050-1"
"35260716","Structural and immunoendocrine remodeling in gut, pancreas and thymus in weaning rats fed powdered milk diets rich in Maillard reactants","Dereke J, Ekblad E, Weström B, Erlanson-Albertsson C, Landin-Olsson M, Sjöholm I, Hillman M.","Sci Rep. 2022 Mar 8;12(1):4039. doi: 10.1038/s41598-022-08001-w.","Dereke J","Sci Rep","2022","2022/03/09","PMC8904556","","10.1038/s41598-022-08001-w"
"35260646","Low dose DMSO treatment induces oligomerization and accelerates aggregation of α-synuclein","Reimer L, Haikal C, Gram H, Theologidis V, Kovacs G, Ruesink H, Baun A, Nielsen J, Otzen DE, Li JY, Jensen PH.","Sci Rep. 2022 Mar 8;12(1):3737. doi: 10.1038/s41598-022-07706-2.","Reimer L","Sci Rep","2022","2022/03/09","PMC8904838","","10.1038/s41598-022-07706-2"
"35259202","The value of combining individual and small area sociodemographic data for assessing and handling selective participation in cohort studies: Evidence from the Swedish CardioPulmonary bioImage Study","Bonander C, Nilsson A, Björk J, Blomberg A, Engström G, Jernberg T, Sundström J, Östgren CJ, Bergström G, Strömberg U.","PLoS One. 2022 Mar 8;17(3):e0265088. doi: 10.1371/journal.pone.0265088. eCollection 2022.","Bonander C","PLoS One","2022","2022/03/08","PMC8903292","","10.1371/journal.pone.0265088"
"35258519","'You need to be healthy to be sick': exploring older people's experiences with medication packaging at home","Carli Lorenzini G, Bell A, Olsson A.","Age Ageing. 2022 Mar 1;51(3):afac050. doi: 10.1093/ageing/afac050.","Carli Lorenzini G","Age Ageing","2022","2022/03/08","PMC8903009","","10.1093/ageing/afac050"
"35256733","Evaluating an internet-delivered fear conditioning and extinction protocol using response times and affective ratings","Björkstrand J, Pine DS, Frick A.","Sci Rep. 2022 Mar 7;12(1):4014. doi: 10.1038/s41598-022-07999-3.","Björkstrand J","Sci Rep","2022","2022/03/08","PMC8901755","","10.1038/s41598-022-07999-3"
"35256713","Hemodynamic force analysis is not ready for clinical trials on HFpEF","Arvidsson PM, Nelsson A, Magnusson M, Smith JG, Carlsson M, Arheden H.","Sci Rep. 2022 Mar 7;12(1):4017. doi: 10.1038/s41598-022-08023-4.","Arvidsson PM","Sci Rep","2022","2022/03/08","PMC8901629","","10.1038/s41598-022-08023-4"
"35255080","Informal care provision among male and female working carers: Findings from a Swedish national survey","Vicente J, McKee KJ, Magnusson L, Johansson P, Ekman B, Hanson E.","PLoS One. 2022 Mar 7;17(3):e0263396. doi: 10.1371/journal.pone.0263396. eCollection 2022.","Vicente J","PLoS One","2022","2022/03/07","PMC8901065","","10.1371/journal.pone.0263396"
"35254431","Comparison of Long-term Performance of Bioprosthetic Aortic Valves in Sweden From 2003 to 2018","Persson M, Glaser N, Nilsson J, Friberg Ö, Franco-Cereceda A, Sartipy U.","JAMA Netw Open. 2022 Mar 1;5(3):e220962. doi: 10.1001/jamanetworkopen.2022.0962.","Persson M","JAMA Netw Open","2022","2022/03/07","PMC8902647","","10.1001/jamanetworkopen.2022.0962"
"35252352","Supported Lipid Bilayers and the Study of Two-Dimensional Binding Kinetics","Dam T, Chouliara M, Junghans V, Jönsson P.","Front Mol Biosci. 2022 Feb 18;9:833123. doi: 10.3389/fmolb.2022.833123. eCollection 2022.","Dam T","Front Mol Biosci","2022","2022/03/07","PMC8896763","","10.3389/fmolb.2022.833123"
"35252286","Varying Dietary Component Ratios and Lingonberry Supplementation May Affect the Hippocampal Structure of ApoE-/- Mice","Shepilov D, Kovalenko T, Osadchenko I, Smozhanyk K, Marungruang N, Ushakova G, Muraviova D, Hållenius F, Prykhodko O, Skibo G.","Front Nutr. 2022 Feb 16;9:565051. doi: 10.3389/fnut.2022.565051. eCollection 2022.","Shepilov D","Front Nutr","2022","2022/03/07","PMC8890029","","10.3389/fnut.2022.565051"
"35252035","Gene Expression Regulation in Airway Pathogens: Importance for Otitis Media","Janoušková M, Straw ML, Su YC, Riesbeck K.","Front Cell Infect Microbiol. 2022 Feb 11;12:826018. doi: 10.3389/fcimb.2022.826018. eCollection 2022.","Janoušková M","Front Cell Infect Microbiol","2022","2022/03/07","PMC8895709","","10.3389/fcimb.2022.826018"
"35251534","Eosinophilic airway diseases: basic science, clinical manifestations and future challenges","Janson C, Bjermer L, Lehtimäki L, Kankaanranta H, Karjalainen J, Altraja A, Yasinska V, Aarli B, Rådinger M, Hellgren J, Lofdahl M, Howarth PH, Porsbjerg C.","Eur Clin Respir J. 2022 Mar 2;9(1):2040707. doi: 10.1080/20018525.2022.2040707. eCollection 2022.","Janson C","Eur Clin Respir J","2022","2022/03/07","PMC8896196","","10.1080/20018525.2022.2040707"
"35250980","IgG Binds Escherichia coli Serine Protease EspP and Protects Mice From E. coli O157:H7 Infection","Tontanahal A, Sperandio V, Kovbasnjuk O, Loos S, Kristoffersson AC, Karpman D, Arvidsson I.","Front Immunol. 2022 Feb 18;13:807959. doi: 10.3389/fimmu.2022.807959. eCollection 2022.","Tontanahal A","Front Immunol","2022","2022/03/07","PMC8894809","","10.3389/fimmu.2022.807959"
"35250465","Longitudinal Serum Metabolomics in Extremely Premature Infants: Relationships With Gestational Age, Nutrition, and Morbidities","Nilsson AK, Tebani A, Malmodin D, Pedersen A, Hellgren G, Löfqvist C, Hansen-Pupp I, Uhlén M, Hellström A.","Front Neurosci. 2022 Feb 17;16:830884. doi: 10.3389/fnins.2022.830884. eCollection 2022.","Nilsson AK","Front Neurosci","2022","2022/03/07","PMC8891494","","10.3389/fnins.2022.830884"
"35248034","Plasma proteome changes linked to late phase response after inhaled allergen challenge in asthmatics","Weitoft M, Kadefors M, Stenberg H, Tufvesson E, Diamant Z, Rolandsson Enes S, Bjermer L, Rosmark O, Westergren-Thorsson G.","Respir Res. 2022 Mar 5;23(1):50. doi: 10.1186/s12931-022-01968-0.","Weitoft M","Respir Res","2022","2022/03/06","PMC8897854","","10.1186/s12931-022-01968-0"
"35243418","A group B Streptococcus alpha-like protein subunit vaccine induces functionally active antibodies in humans targeting homotypic and heterotypic strains","Pawlowski A, Lannergård J, Gonzalez-Miro M, Cao D, Larsson S, Persson JJ, Kitson G, Darsley M, Rom AL, Hedegaard M, Fischer PB, Johansson-Lindbom B.","Cell Rep Med. 2022 Feb 15;3(2):100511. doi: 10.1016/j.xcrm.2022.100511. eCollection 2022 Feb 15.","Pawlowski A","Cell Rep Med","2022","2022/03/04","PMC8861819","","10.1016/j.xcrm.2022.100511"
"35243123","Does a gluten-free diet lead to better glycemic control in children with type 1 diabetes? Results from a feasibility study and recommendations for future trials","Söderström H, Cervin M, Dereke J, Hillman M, Tiberg I, Norström F, Carlsson A.","Contemp Clin Trials Commun. 2022 Feb 16;26:100893. doi: 10.1016/j.conctc.2022.100893. eCollection 2022 Apr.","Söderström H","Contemp Clin Trials Commun","2022","2022/03/04","PMC8866053","","10.1016/j.conctc.2022.100893"
"35242993","Estimating heritability of height without zygosity information for twins under five years in low- and middle-income countries: An application of normal finite mixture distribution models","Karlsson O, Domingue BW, Kim R, Subramanian SV.","SSM Popul Health. 2022 Feb 9;17:101043. doi: 10.1016/j.ssmph.2022.101043. eCollection 2022 Mar.","Karlsson O","SSM Popul Health","2022","2022/03/04","PMC8861393","","10.1016/j.ssmph.2022.101043"
"35242826","Cardiopulmonary Resuscitation and Defibrillator Use in Sports","Carrington M, Providência R, Chahal CAA, D'Ascenzi F, Cipriani A, Ricci F, Khanji MY.","Front Cardiovasc Med. 2022 Feb 15;9:819609. doi: 10.3389/fcvm.2022.819609. eCollection 2022.","Carrington M","Front Cardiovasc Med","2022","2022/03/04","PMC8885805","","10.3389/fcvm.2022.819609"
"35242348","Static and dynamic formant scaling conveys body size and aggression","Anikin A, Pisanski K, Reby D.","R Soc Open Sci. 2022 Jan 12;9(1):211496. doi: 10.1098/rsos.211496. eCollection 2022 Jan.","Anikin A","R Soc Open Sci","2022","2022/03/04","PMC8753157","","10.1098/rsos.211496"
"35242346","Substantial variability in morphological scaling among bumblebee colonies","Perl CD, Johansen ZB, Jie VW, Moradinour Z, Guiraud M, Restrepo CE, Miettinen A, Baird E.","R Soc Open Sci. 2022 Jan 12;9(1):211436. doi: 10.1098/rsos.211436. eCollection 2022 Jan.","Perl CD","R Soc Open Sci","2022","2022/03/04","PMC8753140","","10.1098/rsos.211436"
"35242268","Structural Changes in Monolayer Cobalt Oxides under Ambient Pressure CO and O(2) Studied by In Situ Grazing-Incidence X-ray Absorption Fine Structure Spectroscopy","Gajdek D, Olsson PAT, Blomberg S, Gustafson J, Carlsson PA, Haase D, Lundgren E, Merte LR.","J Phys Chem C Nanomater Interfaces. 2022 Feb 24;126(7):3411-3418. doi: 10.1021/acs.jpcc.1c10284. Epub 2022 Feb 16.","Gajdek D","J Phys Chem C Nanomater Interfaces","2022","2022/03/04","PMC8883796","","10.1021/acs.jpcc.1c10284"
"35239643","Lipidomic risk scores are independent of polygenic risk scores and can predict incidence of diabetes and cardiovascular disease in a large population cohort","Lauber C, Gerl MJ, Klose C, Ottosson F, Melander O, Simons K.","PLoS Biol. 2022 Mar 3;20(3):e3001561. doi: 10.1371/journal.pbio.3001561. eCollection 2022 Mar.","Lauber C","PLoS Biol","2022","2022/03/03","PMC8893343","","10.1371/journal.pbio.3001561"
"35236399","Foraging on the wing for fish while migrating over changing landscapes: traveling behaviors vary with available aquatic habitat for Caspian terns","Rueda-Uribe C, Lötberg U, Åkesson S.","Mov Ecol. 2022 Mar 2;10(1):9. doi: 10.1186/s40462-022-00307-8.","Rueda-Uribe C","Mov Ecol","2022","2022/03/03","PMC8892754","","10.1186/s40462-022-00307-8"
"35235878","Comment on Wendt et al (2022) 'Exploring infection prevention practices in home-based nursing care: A qualitative observational study'","Hallberg IR.","Int J Nurs Stud. 2022 Apr;128:104190. doi: 10.1016/j.ijnurstu.2022.104190. Epub 2022 Feb 17.","Hallberg IR","Int J Nurs Stud","2022","2022/03/02","PMC8851882","","10.1016/j.ijnurstu.2022.104190"
"35233468","Italian public's views on sharing genetic information and medical information: findings from the 'Your DNA, Your Say' study","Romano V, Milne R, Mascalzoni D.","Wellcome Open Res. 2021 Jul 12;6:180. doi: 10.12688/wellcomeopenres.16909.1. eCollection 2021.","Romano V","Wellcome Open Res","2021","2022/03/02","PMC8855014","","10.12688/wellcomeopenres.16909.1"
"35233024","Leucistic plumage as a result of progressive greying in a cryptic nocturnal bird","Camacho C, Sáez-Gómez P, Hidalgo-Rodríguez P, Rabadán-González J, Molina C, Negro JJ.","Sci Rep. 2022 Mar 1;12(1):3411. doi: 10.1038/s41598-022-07360-8.","Camacho C","Sci Rep","2022","2022/03/02","PMC8888543","","10.1038/s41598-022-07360-8"
"35230437","Evaluation of Budesonide-Formoterol for Maintenance and Reliever Therapy Among Patients With Poorly Controlled Asthma: A Systematic Review and Meta-analysis","Beasley R, Harrison T, Peterson S, Gustafson P, Hamblin A, Bengtsson T, Fagerås M.","JAMA Netw Open. 2022 Mar 1;5(3):e220615. doi: 10.1001/jamanetworkopen.2022.0615.","Beasley R","JAMA Netw Open","2022","2022/03/01","PMC8889464","","10.1001/jamanetworkopen.2022.0615"
"35224290","High-resolution ex vivo analysis of the degradation and osseointegration of Mg-xGd implant screws in 3D","Krüger D, Galli S, Zeller-Plumhoff B, Wieland DCF, Peruzzi N, Wiese B, Heuser P, Moosmann J, Wennerberg A, Willumeit-Römer R.","Bioact Mater. 2021 Nov 14;13:37-52. doi: 10.1016/j.bioactmat.2021.10.041. eCollection 2022 Jul.","Krüger D","Bioact Mater","2021","2022/02/28","PMC8844220","","10.1016/j.bioactmat.2021.10.041"
"35222809","Impact of combining vitamin C with radiation therapy in human breast cancer: does it matter?","Khazaei S, Nilsson L, Adrian G, Tryggvadottir H, Konradsson E, Borgquist S, Isaksson K, Ceberg C, Jernström H.","Oncotarget. 2022 Feb 22;13:439-453. doi: 10.18632/oncotarget.28204. eCollection 2022.","Khazaei S","Oncotarget","2022","2022/02/28","PMC8863110","","10.18632/oncotarget.28204"
"35221931","The Evolution of Visual Roles - Ancient Vision Versus Object Vision","Nilsson DE.","Front Neuroanat. 2022 Feb 9;16:789375. doi: 10.3389/fnana.2022.789375. eCollection 2022.","Nilsson DE","Front Neuroanat","2022","2022/02/28","PMC8863595","","10.3389/fnana.2022.789375"
"35219341","Rational and evolutionary engineering of Saccharomyces cerevisiae for production of dicarboxylic acids from lignocellulosic biomass and exploring genetic mechanisms of the yeast tolerance to the biomass hydrolysate","Stovicek V, Dato L, Almqvist H, Schöpping M, Chekina K, Pedersen LE, Koza A, Figueira D, Tjosås F, Ferreira BS, Forster J, Lidén G, Borodina I.","Biotechnol Biofuels Bioprod. 2022 Feb 27;15(1):22. doi: 10.1186/s13068-022-02121-1.","Stovicek V","Biotechnol Biofuels Bioprod","2022","2022/02/27","PMC8882276","","10.1186/s13068-022-02121-1"
"35217699","Morphological characteristics of pollen from triploid watermelon and its fate on stigmas in a hybrid crop production system","Subasinghe Arachchige ECW, Evans LJ, Samnegård U, Rader R.","Sci Rep. 2022 Feb 25;12(1):3222. doi: 10.1038/s41598-022-06297-2.","Subasinghe Arachchige ECW","Sci Rep","2022","2022/02/26","PMC8881623","","10.1038/s41598-022-06297-2"
"35217608","Landscape of surfaceome and endocytome in human glioma is divergent and depends on cellular spatial organization","Governa V, Talbot H, Gonçalves de Oliveira K, Cerezo-Magaña M, Bång-Rudenstam A, Johansson MC, Månsson AS, Forsberg-Nilsson K, Marko-Varga G, Enríquez Pérez J, Darabi A, Malmström J, Bengzon J, Welinder C, Belting M.","Proc Natl Acad Sci U S A. 2022 Mar 1;119(9):e2114456119. doi: 10.1073/pnas.2114456119.","Governa V","Proc Natl Acad Sci U S A","2022","2022/02/26","PMC8892282","","10.1073/pnas.2114456119"
"35216435","A Mixture of Endocrine Disrupting Chemicals Associated with Lower Birth Weight in Children Induces Adipogenesis and DNA Methylation Changes in Human Mesenchymal Stem Cells","Lizunkova P, Engdahl E, Borbély G, Gennings C, Lindh C, Bornehag CG, Rüegg J.","Int J Mol Sci. 2022 Feb 19;23(4):2320. doi: 10.3390/ijms23042320.","Lizunkova P","Int J Mol Sci","2022","2022/02/26","PMC8879125","","10.3390/ijms23042320"
"35216326","New Insights in the Control of Fat Homeostasis: The Role of Neurotensin","Barchetta I, Baroni MG, Melander O, Cavallo MG.","Int J Mol Sci. 2022 Feb 17;23(4):2209. doi: 10.3390/ijms23042209.","Barchetta I","Int J Mol Sci","2022","2022/02/26","PMC8876516","","10.3390/ijms23042209"
"35216315","The Mitochondrial Epigenome: An Unexplored Avenue to Explain Unexplained Myopathies?","Mposhi A, Liang L, Mennega KP, Yildiz D, Kampert C, Hof IH, Jellema PG, de Koning TJ, Faber KN, Ruiters MHJ, Niezen-Koning KE, Rots MG.","Int J Mol Sci. 2022 Feb 16;23(4):2197. doi: 10.3390/ijms23042197.","Mposhi A","Int J Mol Sci","2022","2022/02/26","PMC8879787","","10.3390/ijms23042197"
"35215576","Sequential Infiltration Synthesis into Maltoheptaose and Poly(styrene): Implications for Sub-10 nm Pattern Transfer","Löfstrand A, Vorobiev A, Mumtaz M, Borsali R, Maximov I.","Polymers (Basel). 2022 Feb 10;14(4):654. doi: 10.3390/polym14040654.","Löfstrand A","Polymers (Basel)","2022","2022/02/26","PMC8878060","","10.3390/polym14040654"
"35215475","Genetic Variation Interacts with Selenium Exposure Regarding Breast Cancer Risk: Assessing Dietary Intake, Serum Levels and Genetically Elevated Selenium Levels","Sandsveden M, Bengtsson Y, Melander O, Rosendahl AH, Manjer J.","Nutrients. 2022 Feb 16;14(4):826. doi: 10.3390/nu14040826.","Sandsveden M","Nutrients","2022","2022/02/26","PMC8875528","","10.3390/nu14040826"
"35215356","Development of (18)F-Labeled Bispyridyl Tetrazines for In Vivo Pretargeted PET Imaging","García-Vázquez R, Jørgensen JT, Bratteby KE, Shalgunov V, Hvass L, Herth MM, Kjær A, Battisti UM.","Pharmaceuticals (Basel). 2022 Feb 18;15(2):245. doi: 10.3390/ph15020245.","García-Vázquez R","Pharmaceuticals (Basel)","2022","2022/02/26","PMC8879724","","10.3390/ph15020245"
"35214046","Hydrogels and Cubic Liquid Crystals for Non-Invasive Sampling of Low-Molecular-Weight Biomarkers-An Explorative In Vivo Study","Morin M, Jankovskaja S, Ruzgas T, Henricson J, Anderson CD, Brinte A, Engblom J, Björklund S.","Pharmaceutics. 2022 Jan 28;14(2):313. doi: 10.3390/pharmaceutics14020313.","Morin M","Pharmaceutics","2022","2022/02/26","PMC8879558","","10.3390/pharmaceutics14020313"
"35210488","Size fractionation of high-density polyethylene breakdown nanoplastics reveals different toxic response in Daphnia magna","Ekvall MT, Gimskog I, Hua J, Kelpsiene E, Lundqvist M, Cedervall T.","Sci Rep. 2022 Feb 24;12(1):3109. doi: 10.1038/s41598-022-06991-1.","Ekvall MT","Sci Rep","2022","2022/02/25","PMC8873248","","10.1038/s41598-022-06991-1"
"35206951","Mental Health Interventions among Adolescents in India: A Scoping Review","Mehra D, Lakiang T, Kathuria N, Kumar M, Mehra S, Sharma S.","Healthcare (Basel). 2022 Feb 10;10(2):337. doi: 10.3390/healthcare10020337.","Mehra D","Healthcare (Basel)","2022","2022/02/25","PMC8871588","","10.3390/healthcare10020337"
